sentiment,text
0.0,"(فيها, مشكلة, عندى, مجننانى, وهى, لمبة, الاتشك, بتنور, ودواسة, البنزين, تفصل, وانت, ماشى)"
-8.0,"(عربية, ناشفة, و, عفشة, سيئة, علي, مساعدين, غاز, زفت, الزفت)"
0.0,"(وفيها, مشكله, كبيره, للاكصدام, الامامي, راكب, بلبانه, ملزوق, بتفافه)"
-9.0,"(انتم, شركة, فاشلة, كل, سيراتكم, ليست, بجودة, رانج, روفر, مع, انها, اصبحت, قديمة, نوعا, ما)"
0.0,"(رقم,)"
0.0,"(هو, الجنط, اللي, في, الصوره, حلو)"
0.0,"(اناعايز, جنط, اصلي, النترا)"
0.0,"(الاصلي,)"
0.0,"(الأصلي,)"
4.0,"(مش, دايما, في, جنوط, اسبور, تكون, جامده, من, حيث, الشكل, والثبات)"
0.0,"(لا, طبعا, الجنط, الأصلي, أفضل, من, الاسبور)"
0.0,"(هو, ايه, الفرق, بين, ال, و, ال)"
0.0,"(هو, الشكل, الجديد, بتاع, ix, يبنزل, امتى, و, الشكل, اتغير, ده, خلاص)"
3.0,"(على, فكره, احب, اشكر, كل, فريق, العمل, بابو, رواش, لحسن, تعاملهم)"
2.0,"(من, افضل, العربيات, فى, العالم)"
0.0,"(ولما, يعطل, زى, ماحصل, فى, الليكزيز, والتيوتا, لاند, كروز, الراجل, يعمل, فى, مصر, يطير)"
-2.0,"(السعر, كام)"
1.0,"(لو, سمحت, انا, مهندس, في, المصريه, للاتصالات, اقل, مقدم, كام؟)"
0.0,"(بس, انا, ما, عملتيش, غير, صيانة, ١٠٠٠٠)"
1.0,"(لو, سمحت, هو, فيه, هيونداى, فيرنا, اتوماتيك, ولو, فيه, بكام)"
0.0,"(يسعدنا, خدمتك)"
0.0,"(السعر, كام, وكام, cc)"
1.0,"(شكرا, علي, المعلومه)"
4.0,"(تحفة,)"
0.0,"(يعني, انتم, سبتو, العربيه, ومسكتو, الفوانيس, الاتنين, تحفه, طبعا)"
0.0,"(ارجو, الرد, ف)"
0.0,"(طبعا, دي, تستخدم, في, المصايف, هههههه)"
0.0,"(والله, فكره, وتنفع, ف, الحر, كمان)"
0.0,"(ههههههه, طب, بالنسبه, للمعندهمش, بحر, ينزلو, الترعه, مثلا)"
0.0,"(اه, وهنركن, فين, بقه, :))"
0.0,"(ال, جراند, i, فيها, كام, سماعه, برجاء, الرد)"
0.0,"(منها, بكام)"
4.0,"(جميلة,)"
-1.0,"(ايه, المشكله, فى, اتجاه, السهم, ماهو, العجله, تلف, يمين, أو, شمال)"
0.0,"(هيونداي, سيارة, الأيام, علي, طول, الزمان)"
0.0,"(اﻻ, الهضبة, عمرو, دياب, ..., بيغير, تيشرتات, وبيصغر, ..., ربنا, يحيمك, يا, هضبه)"
2.0,"(تحفة, فنية)"
3.0,"(رووووووووعه, هوه, ده, الكلام)"
5.0,"(تحفه, بس, ياترى, السقف, جلد, ولا, صاج)"
6.0,"(ممتازه, اه, ممكن)"
0.0,"(مش, حلو)"
0.0,"(رووووعة,)"
0.0,"(اسمها, ايه)"
0.0,"(يعني, موجودة, عندكو, في, غبور, ولا, لاء؟؟)"
-1.0,"(ومال, لو, شوفتو, مفيش, وجه, مقارنة)"
0.0,"(ممكن, اعرف, الثمن)"
0.0,"(سعرها, كام, لوسمحت)"
1.0,"(علشان, التركيز, يزيد, و, التوتر, يقل)"
0.0,"(اوطى, الصوت, واقلع, النضارة, #التركيز, يا, جماعة)"
0.0,"(والله, انا, مختلف, عنكم, عادي, جدا, هوه, انت, بتركن, بودانك, ولا, بعنيك)"
0.0,"(زيادة, تركيز)"
0.0,"(انا, بركن, و, الصوت, عالي, جدا, عادي, و, بتتركن, :d)"
0.0,"(طب, لو, حد, قالك, شامم, الريحة, دي, ياض, وانت, بتكون, لابس, نضارة, بتخلعها, ليه, بتشم, من, عينك, مثلا, :d)"
0.0,"(علشان, لو, العربية, اتخبطت, او, فى, حكة, وعلشان, تحافظ, على, عربيات, الناس)"
0.0,"(عشان, جاري, اللي, ف, التالت, ميطلعش, يسبلي, الدين, من, صوت, الكاست, 😂😂😂)"
0.0,"(انا, عن, نفسي, مش, بوطي, الصوت, بس, ممكن, عشان, التركيز, ف, الركنة)"
0.0,"(علشان, نسمع, صوت, الحساسات, لو, اقتربنا, من, انو, تنخبط, السيارة)"
0.0,"(علشان, اركز, في, الطاريق, الي, انا, ماشي, عليه)"
0.0,"(علاشان, لو, حد, بيفتح, العربية, صوت, الانذار, نسمعة)"
0.0,"(علشان, نركز, في, التدوير, لاكن, لما, بتكون, الاغاني, شغاله, بنندمج, معها, وبنفقد, التركيز)"
0.0,"(علشان, اركن, بهدوء, لا, من, شاف, ولا, مين, سمع)"
0.0,"(حضرتك, سعر, ix, كام)"
0.0,"(ممكن, بكام)"
0.0,"(سعر, ال, i, سيدان, كام, وموجوده, في, انهى, فرع؟)"
0.0,"(فرع, فى, الجيزه, فين)"
0.0,"(عربيه, منظر, علي, الفاضي)"
0.0,"(هو, ليه, العربية, بتنزل, بمواصفات, غير, اللي, في, الخارج, خالص, حتي, الكاسيت, و, الشاشه, مش, موجود, البلوتوث, اللي, في, الدريكسون, مش, موجود, حاجات, كتيرة, مش, موجوده, حتي, في, الهاي, لاين)"
0.0,"(لو, سمحت, لية, موديل, بطارية, عادية, مش, جافة..., وكمان, انا, اشتريت, الفئة, قبل, الأخيرة, ال, ب, ومفيش, فيها, سينسور, خلفي, ليه)"
0.0,"(ايه, سعر, فيرنا)"
-3.0,"(انا, بسمع, ان, فيها, عيب, .وهو, ان, عند, ركوب, افراد, على, الاقل:, تهبط, الى, الاسفل, و, تحتك, بلمطبات😯😯)"
-5.0,"(ركبت, قطع, اصليه, وطلعت, مضروبه, وكلمت, التوكيل, قال, ده, يمكن, عيب, صناعه, فماتقولش, اصلي, ومش, اصلي, كله, مضروب)"
4.0,"(جااااامدةةة, جداااااااااااااااااا)"
0.0,"(بوظتوا, الاعلان, الاساسی)"
2.0,"(لوسمحتوا, انا, كنت, من, الفائزين, وكنت, عايز, بقيت, الصور, ممكن, شاكر, افضلكوا)"
0.0,"(كنت, هركبها, وا, تنك, على, اصحابي, :-d, :-d)"
3.0,"(واحد, صاحبي, اخترع, واحده, زيها, لابنه, عمره, اربع, سنين, بس, دائرة, الريموت, علقت, منه, ومبقتش, عاوزه, تقف, دخلت, في, الرصيف, الواد, شفايفه, اتفتحت, واتخيطت, ومن, سااعتها, وصاحبي, بطل, يخترع, حاجه, اخر, حاجه, اخترعها, كوريك, بالكهرباء)"
0.0,"(بس, دي, لمبورجيني, انشروا, لهيونداي)"
0.0,"(واللهي, ماكنت, افكر, اكبر, خالص)"
3.0,"(من, فضلكم, اسعار, فئات, النترا, مع, الشكر)"
1.0,"(تانك, ايه, اللى, كبير, ده, لتر, و, مش, بيكفى, اى, مشوار, او, سفر, طويل, ياريت, اما, تكتبوا, معلومات, تكتبوها, صحيحة, و, بلاش, ضحك, على, الناس)"
0.0,"(بيهيالى, لو, الزومبى, وصلوا, مصر, اول, حاجة, هاتتعمل, نصبة, شاى, ويافطة, مكتوب, عليها, ...., لو, عاوز, شاى, قول, .., عاااااااااا)"
0.0,"(و, يجوا, الزومبي, يعملوا, كمين, و, يحطوا, مطب, :v)"
0.0,"(هو, فى, نيو, فيرنا, ., هتنزل, امتى, ., بكام., مواصفات)"
0.0,"(انا, عايز, اشتغل, عندكو, انا, فنى)"
2.0,"(روعه,)"
0.0,"(بس, ياريت, تهتمو, بجهاز, مانع, السرقة, لموديل)"
2.0,"(بصراحه, نفسي, فيها, وعايز, اخدها, قسط, مقدم, كام, وفي, الشهر, كام)"
0.0,"(اعتقد, ان, موديل, شكلها, متغير, خالص, .., مش, الصورة, الي, حاططها, الادمن, !!, سواء, هيفضل, اسمها, ix, او, هيتغير, لـ, t, انما, اللي, في, الصورة, دي, مش, هي, ..., اعمل, سيرش, فى, يوتيوب, وانت, تشوفها, h, ix)"
0.0,"(الشركة, قائمة, على, الاحتكار, و, معاملتها, مش, كويسة, لأن, اتصلت, احجز, صيانه, قالولى, ما, بنتعاملش, فى, الهيونداى, الكورى, المستورد, يعنى, اعمل, ايه, ارجعها, كوريا, تانى, ربنا, يسامحكو)"
-11.0,"(انا, اللي, عندي, مشكله, ومحلتوهاش, وقدمت, شكوي, ومحدش, سال, فيا, علشان, انتو, اهم, حاجه, عندكو, تبيعو, وخلاص, والله, حرام, عليكو, عربيه, الف, متجبش, سرعه, اكتر, من, كيلو, في, الساعه, والله, ده, ميرضيش, حد)"
0.0,"(بلاش, بلاش, هاتندم)"
-2.0,"(هى, الهاتش, باك, منها, بكام, i, هو, الموديل, السنه, اللى, فاتت, منها, بكام, ولو, فى, كسر, زيرو, اصل, معايا, ونفسي, هيونداى, iلو, يوسد, هااش, باك)"
0.0,"(ممكن, تساعدونىاجمل, للون, فى, سيارة, الفيرنا, اية)"
0.0,"(ممكن, اعرف, السعر, كام)"
0.0,"(الكسيت, بتاعها, زى, الخرا)"
0.0,"(k, abde, اهو, ده, اللى, يعمل, كده, وابو, كده)"
0.0,"(بكام, i, منها)"
-1.0,"(كفر, الزيات)"
0.0,"(اوكرانيا,)"
3.0,"(انا, محتاج, اعرف, الاسعار, والمواصفات, والفئات, المتوفرة, ضرورى, من, فضلك)"
0.0,"(ازاى, متوفرة, فرع, غبور, بيقول, مفيش, منها, خالص, فى, السوق, طب, انا, عايزة, اشترى, اشترى, من, فين, لما, التوكيل, بيقول, مفيش, طب, قلولى, متوفرة, عند, مين, انا, من, شهر, فبراير, وانا, بدور, عليها, قلولى, من, فضلكم, عند, مين, بيبيعها, وفى, اى, فرع, وانا, اروح, لة, مع, العلم, انا, من, الاقصر)"
2.0,"(هيونداى, اكسنت, ايه, الالوان, المتاحة, الهاتش, باك)"
0.0,"(وبعدين, ليه, المملكة, المتحدة, هاتوها, مصر, بس, و, ملكوش, دعوة)"
0.0,"(متى, ينزل, الشكل, الجديد, بشوفها, على, النت)"
0.0,"(مش, دى, هيونداى, فوليستر, اللى, مش, بتنزل, مصر, اصلا)"
0.0,"(لوسمحتم, الشكل, الجديد, الى, نازل, على, مواقع, سيارات, كتيرة, هينزل, فى, ام)"
0.0,"(السعر, كام, كاش)"
0.0,"(بكام,)"
3.0,"(لو, سمحت, يا, ادمن, اكسنت, هتبى, متوفرة, فى, السوق, امتى؟)"
0.0,"(اسعار, وصلت, لكام, للجراند, i)"
0.0,"(سعركام,)"
0.0,"(كام, السعر, اول, فئه؟)"
0.0,"(استلمت, الحمد, للة, فى, انتظار, ورق, الترخيص, باحبك, يا, هيونداى)"
0.0,"(f,)"
0.0,"(سعركام,)"
0.0,"(الي, نغسه, يركب, عربيه, جميله, يركب, هيونداي, جينسيس)"
0.0,"(احجزلي, واحدة)"
0.0,"(بكام,)"
0.0,"(كم, واتوماتك, ولا, منول)"
0.0,"(بكام, لو, سمحتم, و, ايه, مواصفاتها, و, اصلا, هي, موجوده)"
0.0,"(السعر, كام, وهايتم, البيع, امتا)"
0.0,"(رااائعه,)"
2.0,"(شكلها, جامد, طحن)"
0.0,"(سعر, جينيسيس, كوبيه, !!)"
1.0,"(فيرنا, كامله, مانيوال, فاميه, بكام, لو, سمحت)"
2.0,"(هي, حلوه, وانتم, احلي)"
-5.0,"(رخمه, جدا)"
0.0,"(هونداي, فرنا, نزلت, أو, الشكل, الجديد)"
0.0,"(اللى, يروح, يعمل, صيانه, فى, مراكز, صيانه, غبور, يبقى, مستغنى, عن, عربيته, ﻻن, المصنعيه, غاليه, على, الفاضى, ومابيعملوش, اى, صيانه, في, العربية, وكمان, بيحطوا, ميه, حنفيه, بدل, الميه, الخضره, بتاعة, التبريد, (الرادياتير), اللى, عندهم, كويس, ان, قطع, الغيار, اصليه, لكن, سعرها, فى, العالى)"
0.0,"(موديلات, ٢٠١٦, سيدان, تنزل, امته., واسعارها, ايه)"
0.0,"(ممكن, اعرف, الاسعار)"
-1.0,"(اللنك, بتاع, جراند, i, مش, شغال, وكنت, عايز, اعرف, مواعيد, الاتصال, ب)"
0.0,"(كوبيه, جينسيس)"
0.0,"(جينسيس, كوبيه, 😐)"
0.0,"(جينسيس,)"
0.0,"(ايه, الالوان, المتاحة, ومواعيد, التسليم)"
0.0,"(ممكن, اعرف, السعركام)"
0.0,"(النترا, ٢٠١٦, اللي, سعرها, ١٧٠٥٠٠, جنيه, كشافاتها, الاماميه, ليد)"
0.0,"(محسسني, انها, غساله)"
0.0,"(هتنزل, امتى)"
0.0,"(بكام, سعر, النترا, الفئة, الثالثة, كاش)"
0.0,"(بس, دا, مش, بيناسب, كتير, من, العربيات, الهيونداى)"
4.0,"(عجبني, آه, الله, ينور, يا, جدعان)"
0.0,"(اجيبو, منين, الجنط, داه, لوحبيت)"
0.0,"(مركز, صيانة, العبور, دى, مش, بيعمل, صيانة, للعربية, دى, بيغسل, العربية, بس, وبيشغل, الكافتريا, التابعة, للمركز)"
0.0,"(انا, معايا, هيونداي, نيو, اكسنت, ينفع, ادخل, العرض, ده, و, لحد, يوم, كام)"
0.0,"(وعايز, اعرف, جدول, الصيانات, الدورية, ؟, ارجو, الرد, بسرعة)"
0.0,"(انا, لسه, شارى, عربيتين, من, عندكم, ومأخذتش, المعطر)"
-5.0,"(السياره, جميله, لاكن, مراكز, الخدمه, زي, الزفت)"
1.0,"(وبعدين, بقى, في, لعب, الكبار, ده)"
0.0,"(طيب, هو, حضرتك, المعطر, بيتباع, ولا, لا, ولا, ممكن, نشتريه, من, مراكز, الصيانه, ولو, مش, بيتباع, حضرتك, بتغيظونا, بالاعلان, عنه, وهو, مش, موجود, ولا, ايه)"
0.0,"(فعلا, مراكز, الخدمة, سيئة, جدا)"
1.0,"(لو, حلو, مفيش, مانع)"
-2.0,"(والله, ما, تكسر, الدنيا, ال, مرسيدس., ال, ما, ركب, مرسيدس, ما, ركب, سياره)"
0.0,"(لو, سمحت, كام, سعرها)"
0.0,"(وسادة, هوائية, للسائق, فى, اعلى, فئة, فقط, !!!!, ولا, يوجد, اى, وسائد, هوائية, للراكب, الامامى, فى, اى, فئة)"
3.0,"(من, فضلك, هيونداي, سانتافي, ٢٠١٥, كاش, بكام, !)"
0.0,"(هى, نازل, منها, فئتين, بس)"
0.0,"(من, فضلك, موديل, الشكل, الجديد, نازل, امتى, ؟)"
-3.0,"(انا, حاجز, i, جراند, هاتشباك, فول, اوبشن, موديل, اتوماتيك, من, /, ومفيش, ميعاد, للتسليم, دفعت, مايو, كلها, سيدان, والمفروض, انتظر, شهر, والتسليم, اول, قررت, الغي, الحجز, واسترد, المبلغ, لعدم, إلتزامكم, بالمواعيد, .)"
0.0,"(سعر, هونداي, النترا, الفئة, الثالثة, كاش, بكام)"
0.0,"(سعرها, كام, لو, سمحتو)"
0.0,"(فعلا, الواحد, بيفكر, يبرجع, فى, كلامه, فى, شراء, العربيه, بسبب, كتر, الشكاوى)"
-2.0,"(جراند, i, اثبتت, انها, عربية, ملهاش, قطع, غيار, فى, مصر)"
2.0,"(ليست, متوفرة, فى, أى, فرع, التوكيل, ولا, اى, فرع, موزع, بغبور, أوتو, مش, عارف, لية, بياكدو, أنها, طرحت)"
0.0,"(ايه, الكماليات, والتكنولوجيا, الزياده, انا, معايا)"
0.0,"(حبيبتى, عربيتى)"
3.0,"(مبروك, عربيتنا, هيونداى, بس)"
